Disease,Symptom_1,Symptom_2,Symptom_3,Symptom_4,Symptom_5,Symptom_6,Symptom_7,Symptom_8,Symptom_9,Symptom_10,Symptom_11,Symptom_12,Symptom_13,Symptom_14,Symptom_15,Symptom_16,Symptom_17
gerd,acidity,stomach_pain,ulcers_on_tongue,chest_pain,,,,,,,,,,,,,
gerd,chest_pain,vomiting,cough,ulcers_on_tongue,,,,,,,,,,,,,
gerd,stomach_pain,chest_pain,ulcers_on_tongue,,,,,,,,,,,,,,
gerd,acidity,cough,vomiting,stomach_pain,,,,,,,,,,,,,
gerd,acidity,ulcers_on_tongue,stomach_pain,vomiting,cough,,,,,,,,,,,,
gerd,chest_pain,cough,vomiting,stomach_pain,ulcers_on_tongue,acidity,,,,,,,,,,,
gerd,chest_pain,cough,acidity,,,,,,,,,,,,,,
gerd,ulcers_on_tongue,vomiting,stomach_pain,chest_pain,,,,,,,,,,,,,
gerd,acidity,cough,vomiting,stomach_pain,ulcers_on_tongue,,,,,,,,,,,,
gerd,stomach_pain,cough,chest_pain,acidity,ulcers_on_tongue,,,,,,,,,,,,
gerd,chest_pain,vomiting,ulcers_on_tongue,,,,,,,,,,,,,,
gerd,chest_pain,stomach_pain,ulcers_on_tongue,cough,acidity,,,,,,,,,,,,
gerd,chest_pain,stomach_pain,ulcers_on_tongue,cough,,,,,,,,,,,,,
gerd,ulcers_on_tongue,cough,chest_pain,,,,,,,,,,,,,,
gerd,chest_pain,vomiting,cough,ulcers_on_tongue,,,,,,,,,,,,,
gerd,acidity,stomach_pain,vomiting,cough,,,,,,,,,,,,,
gerd,acidity,stomach_pain,chest_pain,cough,vomiting,,,,,,,,,,,,
gerd,cough,vomiting,chest_pain,acidity,stomach_pain,,,,,,,,,,,,
gerd,ulcers_on_tongue,chest_pain,stomach_pain,cough,,,,,,,,,,,,,
gerd,ulcers_on_tongue,stomach_pain,chest_pain,acidity,vomiting,,,,,,,,,,,,
gerd,vomiting,ulcers_on_tongue,acidity,chest_pain,cough,stomach_pain,,,,,,,,,,,
gerd,stomach_pain,vomiting,chest_pain,acidity,cough,,,,,,,,,,,,
gerd,ulcers_on_tongue,stomach_pain,cough,acidity,chest_pain,,,,,,,,,,,,
gerd,vomiting,cough,chest_pain,stomach_pain,acidity,,,,,,,,,,,,
gerd,vomiting,stomach_pain,ulcers_on_tongue,chest_pain,acidity,,,,,,,,,,,,
gerd,chest_pain,stomach_pain,cough,ulcers_on_tongue,acidity,,,,,,,,,,,,
gerd,cough,acidity,stomach_pain,vomiting,chest_pain,,,,,,,,,,,,
gerd,acidity,stomach_pain,chest_pain,,,,,,,,,,,,,,
gerd,ulcers_on_tongue,vomiting,stomach_pain,chest_pain,cough,,,,,,,,,,,,
gerd,ulcers_on_tongue,chest_pain,vomiting,stomach_pain,cough,acidity,,,,,,,,,,,
gerd,ulcers_on_tongue,chest_pain,acidity,stomach_pain,cough,vomiting,,,,,,,,,,,
gerd,cough,vomiting,stomach_pain,acidity,ulcers_on_tongue,chest_pain,,,,,,,,,,,
gerd,cough,ulcers_on_tongue,vomiting,stomach_pain,,,,,,,,,,,,,
gerd,acidity,stomach_pain,vomiting,,,,,,,,,,,,,,
gerd,chest_pain,vomiting,stomach_pain,ulcers_on_tongue,,,,,,,,,,,,,
gerd,chest_pain,ulcers_on_tongue,stomach_pain,cough,acidity,,,,,,,,,,,,
gerd,acidity,chest_pain,ulcers_on_tongue,vomiting,stomach_pain,,,,,,,,,,,,
gerd,acidity,chest_pain,cough,,,,,,,,,,,,,,
gerd,stomach_pain,ulcers_on_tongue,cough,acidity,chest_pain,vomiting,,,,,,,,,,,
chronic_cholestasis,yellowish_skin,nausea,abdominal_pain,,,,,,,,,,,,,,
chronic_cholestasis,nausea,yellowing_of_eyes,loss_of_appetite,itching,abdominal_pain,vomiting,yellowish_skin,,,,,,,,,,
chronic_cholestasis,nausea,abdominal_pain,loss_of_appetite,yellowish_skin,itching,yellowing_of_eyes,,,,,,,,,,,
chronic_cholestasis,nausea,loss_of_appetite,itching,abdominal_pain,,,,,,,,,,,,,
chronic_cholestasis,vomiting,yellowish_skin,yellowing_of_eyes,loss_of_appetite,nausea,itching,abdominal_pain,,,,,,,,,,
chronic_cholestasis,yellowish_skin,itching,yellowing_of_eyes,vomiting,loss_of_appetite,nausea,abdominal_pain,,,,,,,,,,
chronic_cholestasis,loss_of_appetite,yellowing_of_eyes,itching,vomiting,yellowish_skin,,,,,,,,,,,,
chronic_cholestasis,vomiting,yellowing_of_eyes,loss_of_appetite,yellowish_skin,nausea,itching,abdominal_pain,,,,,,,,,,
chronic_cholestasis,itching,abdominal_pain,loss_of_appetite,,,,,,,,,,,,,,
chronic_cholestasis,abdominal_pain,vomiting,loss_of_appetite,nausea,yellowish_skin,,,,,,,,,,,,
chronic_cholestasis,nausea,abdominal_pain,loss_of_appetite,,,,,,,,,,,,,,
chronic_cholestasis,abdominal_pain,yellowish_skin,nausea,vomiting,yellowing_of_eyes,,,,,,,,,,,,
chronic_cholestasis,yellowish_skin,nausea,itching,loss_of_appetite,abdominal_pain,vomiting,,,,,,,,,,,
chronic_cholestasis,nausea,yellowing_of_eyes,vomiting,yellowish_skin,abdominal_pain,itching,,,,,,,,,,,
chronic_cholestasis,yellowing_of_eyes,abdominal_pain,yellowish_skin,loss_of_appetite,vomiting,,,,,,,,,,,,
chronic_cholestasis,yellowing_of_eyes,yellowish_skin,loss_of_appetite,itching,,,,,,,,,,,,,
chronic_cholestasis,vomiting,nausea,itching,yellowish_skin,yellowing_of_eyes,,,,,,,,,,,,
chronic_cholestasis,vomiting,itching,abdominal_pain,yellowish_skin,,,,,,,,,,,,,
chronic_cholestasis,yellowing_of_eyes,loss_of_appetite,nausea,vomiting,itching,abdominal_pain,,,,,,,,,,,
chronic_cholestasis,abdominal_pain,yellowish_skin,vomiting,loss_of_appetite,nausea,yellowing_of_eyes,itching,,,,,,,,,,
chronic_cholestasis,nausea,itching,abdominal_pain,yellowing_of_eyes,yellowish_skin,,,,,,,,,,,,
chronic_cholestasis,vomiting,yellowing_of_eyes,loss_of_appetite,yellowish_skin,itching,nausea,,,,,,,,,,,
chronic_cholestasis,nausea,loss_of_appetite,yellowing_of_eyes,yellowish_skin,abdominal_pain,,,,,,,,,,,,
chronic_cholestasis,yellowing_of_eyes,itching,nausea,,,,,,,,,,,,,,
chronic_cholestasis,yellowish_skin,abdominal_pain,yellowing_of_eyes,nausea,,,,,,,,,,,,,
chronic_cholestasis,itching,nausea,yellowing_of_eyes,vomiting,abdominal_pain,,,,,,,,,,,,
chronic_cholestasis,yellowish_skin,itching,nausea,loss_of_appetite,yellowing_of_eyes,vomiting,abdominal_pain,,,,,,,,,,
chronic_cholestasis,itching,nausea,yellowish_skin,loss_of_appetite,,,,,,,,,,,,,
chronic_cholestasis,yellowish_skin,vomiting,abdominal_pain,nausea,yellowing_of_eyes,itching,loss_of_appetite,,,,,,,,,,
chronic_cholestasis,vomiting,abdominal_pain,yellowish_skin,,,,,,,,,,,,,,
chronic_cholestasis,loss_of_appetite,nausea,vomiting,yellowing_of_eyes,abdominal_pain,yellowish_skin,,,,,,,,,,,
chronic_cholestasis,nausea,loss_of_appetite,yellowish_skin,abdominal_pain,,,,,,,,,,,,,
chronic_cholestasis,yellowing_of_eyes,loss_of_appetite,abdominal_pain,nausea,yellowish_skin,vomiting,itching,,,,,,,,,,
chronic_cholestasis,yellowish_skin,yellowing_of_eyes,itching,,,,,,,,,,,,,,
chronic_cholestasis,loss_of_appetite,yellowish_skin,itching,nausea,vomiting,yellowing_of_eyes,,,,,,,,,,,
chronic_cholestasis,loss_of_appetite,nausea,vomiting,,,,,,,,,,,,,,
chronic_cholestasis,abdominal_pain,yellowing_of_eyes,loss_of_appetite,nausea,itching,yellowish_skin,vomiting,,,,,,,,,,
chronic_cholestasis,abdominal_pain,itching,vomiting,yellowing_of_eyes,loss_of_appetite,yellowish_skin,nausea,,,,,,,,,,
chronic_cholestasis,nausea,abdominal_pain,vomiting,yellowing_of_eyes,,,,,,,,,,,,,
chronic_cholestasis,yellowing_of_eyes,loss_of_appetite,nausea,itching,yellowish_skin,abdominal_pain,vomiting,,,,,,,,,,
chronic_cholestasis,yellowish_skin,abdominal_pain,nausea,loss_of_appetite,vomiting,itching,yellowing_of_eyes,,,,,,,,,,
chronic_cholestasis,yellowish_skin,loss_of_appetite,yellowing_of_eyes,abdominal_pain,nausea,vomiting,itching,,,,,,,,,,
chronic_cholestasis,yellowish_skin,loss_of_appetite,yellowing_of_eyes,vomiting,,,,,,,,,,,,,
chronic_cholestasis,yellowing_of_eyes,yellowish_skin,vomiting,nausea,loss_of_appetite,,,,,,,,,,,,
chronic_cholestasis,yellowish_skin,loss_of_appetite,yellowing_of_eyes,abdominal_pain,itching,vomiting,,,,,,,,,,,
chronic_cholestasis,yellowing_of_eyes,yellowish_skin,vomiting,abdominal_pain,itching,loss_of_appetite,,,,,,,,,,,
chronic_cholestasis,yellowish_skin,nausea,yellowing_of_eyes,,,,,,,,,,,,,,
chronic_cholestasis,vomiting,yellowing_of_eyes,loss_of_appetite,yellowish_skin,nausea,abdominal_pain,,,,,,,,,,,
chronic_cholestasis,itching,loss_of_appetite,abdominal_pain,vomiting,,,,,,,,,,,,,
chronic_cholestasis,itching,abdominal_pain,loss_of_appetite,vomiting,,,,,,,,,,,,,
chronic_cholestasis,itching,yellowing_of_eyes,nausea,yellowish_skin,,,,,,,,,,,,,
chronic_cholestasis,itching,abdominal_pain,vomiting,yellowing_of_eyes,yellowish_skin,nausea,,,,,,,,,,,
chronic_cholestasis,abdominal_pain,nausea,yellowing_of_eyes,vomiting,loss_of_appetite,yellowish_skin,,,,,,,,,,,
chronic_cholestasis,abdominal_pain,itching,yellowing_of_eyes,vomiting,yellowish_skin,,,,,,,,,,,,
chronic_cholestasis,vomiting,nausea,yellowing_of_eyes,,,,,,,,,,,,,,
chronic_cholestasis,yellowing_of_eyes,nausea,abdominal_pain,,,,,,,,,,,,,,
chronic_cholestasis,abdominal_pain,yellowish_skin,itching,loss_of_appetite,,,,,,,,,,,,,
chronic_cholestasis,loss_of_appetite,yellowing_of_eyes,itching,yellowish_skin,vomiting,,,,,,,,,,,,
chronic_cholestasis,abdominal_pain,loss_of_appetite,yellowing_of_eyes,nausea,itching,vomiting,,,,,,,,,,,
chronic_cholestasis,vomiting,itching,yellowish_skin,yellowing_of_eyes,loss_of_appetite,,,,,,,,,,,,
chronic_cholestasis,abdominal_pain,yellowish_skin,vomiting,itching,yellowing_of_eyes,loss_of_appetite,,,,,,,,,,,
chronic_cholestasis,loss_of_appetite,abdominal_pain,vomiting,yellowing_of_eyes,yellowish_skin,,,,,,,,,,,,
chronic_cholestasis,yellowing_of_eyes,nausea,loss_of_appetite,yellowish_skin,itching,vomiting,,,,,,,,,,,
chronic_cholestasis,vomiting,yellowing_of_eyes,nausea,,,,,,,,,,,,,,
chronic_cholestasis,vomiting,itching,yellowish_skin,nausea,abdominal_pain,,,,,,,,,,,,
chronic_cholestasis,yellowing_of_eyes,yellowish_skin,abdominal_pain,loss_of_appetite,nausea,itching,,,,,,,,,,,
chronic_cholestasis,abdominal_pain,yellowish_skin,vomiting,itching,yellowing_of_eyes,,,,,,,,,,,,
chronic_cholestasis,nausea,yellowish_skin,vomiting,,,,,,,,,,,,,,
chronic_cholestasis,abdominal_pain,loss_of_appetite,yellowish_skin,itching,yellowing_of_eyes,vomiting,,,,,,,,,,,
chronic_cholestasis,loss_of_appetite,vomiting,abdominal_pain,yellowing_of_eyes,nausea,,,,,,,,,,,,
chronic_cholestasis,nausea,abdominal_pain,loss_of_appetite,yellowish_skin,,,,,,,,,,,,,
chronic_cholestasis,abdominal_pain,loss_of_appetite,nausea,vomiting,itching,yellowish_skin,,,,,,,,,,,
chronic_cholestasis,nausea,loss_of_appetite,yellowish_skin,itching,abdominal_pain,yellowing_of_eyes,vomiting,,,,,,,,,,
chronic_cholestasis,loss_of_appetite,vomiting,yellowing_of_eyes,abdominal_pain,itching,nausea,yellowish_skin,,,,,,,,,,
chronic_cholestasis,abdominal_pain,vomiting,loss_of_appetite,,,,,,,,,,,,,,
chronic_cholestasis,itching,loss_of_appetite,nausea,yellowing_of_eyes,vomiting,abdominal_pain,,,,,,,,,,,
chronic_cholestasis,nausea,yellowing_of_eyes,loss_of_appetite,itching,yellowish_skin,vomiting,abdominal_pain,,,,,,,,,,
chronic_cholestasis,nausea,yellowish_skin,itching,,,,,,,,,,,,,,
chronic_cholestasis,loss_of_appetite,itching,abdominal_pain,nausea,,,,,,,,,,,,,
chronic_cholestasis,abdominal_pain,itching,loss_of_appetite,yellowing_of_eyes,nausea,,,,,,,,,,,,
chronic_cholestasis,itching,yellowish_skin,nausea,vomiting,yellowing_of_eyes,loss_of_appetite,,,,,,,,,,,
chronic_cholestasis,nausea,yellowing_of_eyes,abdominal_pain,loss_of_appetite,itching,,,,,,,,,,,,
chronic_cholestasis,vomiting,abdominal_pain,yellowish_skin,itching,nausea,yellowing_of_eyes,loss_of_appetite,,,,,,,,,,
chronic_cholestasis,yellowing_of_eyes,itching,abdominal_pain,yellowish_skin,,,,,,,,,,,,,
chronic_cholestasis,abdominal_pain,yellowing_of_eyes,loss_of_appetite,nausea,yellowish_skin,vomiting,,,,,,,,,,,
chronic_cholestasis,vomiting,nausea,yellowish_skin,yellowing_of_eyes,,,,,,,,,,,,,
chronic_cholestasis,vomiting,abdominal_pain,itching,loss_of_appetite,yellowish_skin,,,,,,,,,,,,
chronic_cholestasis,loss_of_appetite,itching,vomiting,yellowing_of_eyes,abdominal_pain,yellowish_skin,,,,,,,,,,,
chronic_cholestasis,itching,nausea,loss_of_appetite,yellowing_of_eyes,abdominal_pain,yellowish_skin,vomiting,,,,,,,,,,
chronic_cholestasis,vomiting,loss_of_appetite,yellowing_of_eyes,itching,nausea,abdominal_pain,,,,,,,,,,,
chronic_cholestasis,yellowing_of_eyes,abdominal_pain,loss_of_appetite,yellowish_skin,,,,,,,,,,,,,
chronic_cholestasis,loss_of_appetite,abdominal_pain,yellowish_skin,vomiting,nausea,itching,yellowing_of_eyes,,,,,,,,,,
chronic_cholestasis,yellowish_skin,yellowing_of_eyes,itching,vomiting,abdominal_pain,nausea,,,,,,,,,,,
chronic_cholestasis,nausea,itching,yellowish_skin,yellowing_of_eyes,loss_of_appetite,vomiting,abdominal_pain,,,,,,,,,,
chronic_cholestasis,vomiting,yellowish_skin,nausea,yellowing_of_eyes,abdominal_pain,loss_of_appetite,,,,,,,,,,,
chronic_cholestasis,yellowing_of_eyes,vomiting,yellowish_skin,abdominal_pain,,,,,,,,,,,,,
chronic_cholestasis,itching,loss_of_appetite,nausea,abdominal_pain,yellowish_skin,yellowing_of_eyes,,,,,,,,,,,
chronic_cholestasis,vomiting,yellowish_skin,yellowing_of_eyes,abdominal_pain,nausea,itching,,,,,,,,,,,
chronic_cholestasis,yellowing_of_eyes,yellowish_skin,itching,vomiting,loss_of_appetite,nausea,,,,,,,,,,,
chronic_cholestasis,abdominal_pain,loss_of_appetite,yellowing_of_eyes,itching,nausea,yellowish_skin,,,,,,,,,,,
chronic_cholestasis,abdominal_pain,yellowing_of_eyes,loss_of_appetite,vomiting,nausea,itching,yellowish_skin,,,,,,,,,,
chronic_cholestasis,itching,vomiting,abdominal_pain,yellowing_of_eyes,yellowish_skin,,,,,,,,,,,,
chronic_cholestasis,vomiting,abdominal_pain,loss_of_appetite,yellowing_of_eyes,nausea,itching,,,,,,,,,,,
chronic_cholestasis,yellowish_skin,yellowing_of_eyes,nausea,loss_of_appetite,abdominal_pain,vomiting,itching,,,,,,,,,,
chronic_cholestasis,yellowish_skin,loss_of_appetite,nausea,abdominal_pain,itching,,,,,,,,,,,,
chronic_cholestasis,yellowing_of_eyes,yellowish_skin,vomiting,abdominal_pain,loss_of_appetite,nausea,,,,,,,,,,,
chronic_cholestasis,loss_of_appetite,vomiting,abdominal_pain,,,,,,,,,,,,,,
chronic_cholestasis,yellowish_skin,loss_of_appetite,abdominal_pain,,,,,,,,,,,,,,
chronic_cholestasis,abdominal_pain,nausea,yellowish_skin,vomiting,itching,yellowing_of_eyes,loss_of_appetite,,,,,,,,,,
chronic_cholestasis,loss_of_appetite,vomiting,nausea,yellowish_skin,abdominal_pain,yellowing_of_eyes,,,,,,,,,,,
chronic_cholestasis,nausea,vomiting,yellowish_skin,abdominal_pain,itching,yellowing_of_eyes,,,,,,,,,,,
chronic_cholestasis,loss_of_appetite,abdominal_pain,itching,yellowing_of_eyes,,,,,,,,,,,,,
chronic_cholestasis,yellowing_of_eyes,abdominal_pain,itching,,,,,,,,,,,,,,
chronic_cholestasis,nausea,vomiting,abdominal_pain,,,,,,,,,,,,,,
chronic_cholestasis,abdominal_pain,vomiting,itching,,,,,,,,,,,,,,
chronic_cholestasis,loss_of_appetite,nausea,yellowish_skin,itching,,,,,,,,,,,,,
chronic_cholestasis,abdominal_pain,yellowing_of_eyes,loss_of_appetite,nausea,yellowish_skin,vomiting,itching,,,,,,,,,,
chronic_cholestasis,loss_of_appetite,yellowing_of_eyes,nausea,,,,,,,,,,,,,,
chronic_cholestasis,itching,loss_of_appetite,yellowish_skin,,,,,,,,,,,,,,
chronic_cholestasis,yellowish_skin,itching,loss_of_appetite,nausea,abdominal_pain,yellowing_of_eyes,vomiting,,,,,,,,,,
drug_reaction,skin_rash,spotting_urination,itching,burning_micturition,stomach_pain,,,,,,,,,,,,
drug_reaction,burning_micturition,itching,skin_rash,stomach_pain,,,,,,,,,,,,,
drug_reaction,spotting_urination,skin_rash,stomach_pain,itching,,,,,,,,,,,,,
drug_reaction,itching,spotting_urination,burning_micturition,skin_rash,,,,,,,,,,,,,
drug_reaction,burning_micturition,spotting_urination,itching,stomach_pain,,,,,,,,,,,,,
drug_reaction,skin_rash,itching,spotting_urination,stomach_pain,burning_micturition,,,,,,,,,,,,
drug_reaction,itching,spotting_urination,burning_micturition,stomach_pain,skin_rash,,,,,,,,,,,,
drug_reaction,itching,spotting_urination,stomach_pain,skin_rash,,,,,,,,,,,,,
drug_reaction,spotting_urination,itching,burning_micturition,skin_rash,stomach_pain,,,,,,,,,,,,
drug_reaction,spotting_urination,skin_rash,stomach_pain,,,,,,,,,,,,,,
drug_reaction,itching,stomach_pain,spotting_urination,burning_micturition,,,,,,,,,,,,,
drug_reaction,burning_micturition,stomach_pain,skin_rash,itching,spotting_urination,,,,,,,,,,,,
drug_reaction,stomach_pain,itching,burning_micturition,skin_rash,spotting_urination,,,,,,,,,,,,
drug_reaction,stomach_pain,burning_micturition,skin_rash,,,,,,,,,,,,,,
drug_reaction,stomach_pain,burning_micturition,skin_rash,,,,,,,,,,,,,,
drug_reaction,stomach_pain,burning_micturition,skin_rash,,,,,,,,,,,,,,
drug_reaction,spotting_urination,burning_micturition,itching,,,,,,,,,,,,,,
drug_reaction,stomach_pain,skin_rash,spotting_urination,itching,burning_micturition,,,,,,,,,,,,
drug_reaction,skin_rash,burning_micturition,stomach_pain,itching,,,,,,,,,,,,,
drug_reaction,burning_micturition,stomach_pain,skin_rash,itching,spotting_urination,,,,,,,,,,,,
drug_reaction,stomach_pain,burning_micturition,skin_rash,,,,,,,,,,,,,,
drug_reaction,itching,skin_rash,spotting_urination,stomach_pain,,,,,,,,,,,,,
drug_reaction,burning_micturition,spotting_urination,itching,stomach_pain,,,,,,,,,,,,,
drug_reaction,stomach_pain,itching,spotting_urination,,,,,,,,,,,,,,
drug_reaction,stomach_pain,burning_micturition,itching,skin_rash,spotting_urination,,,,,,,,,,,,
drug_reaction,itching,skin_rash,stomach_pain,spotting_urination,,,,,,,,,,,,,
drug_reaction,burning_micturition,skin_rash,itching,spotting_urination,stomach_pain,,,,,,,,,,,,
drug_reaction,burning_micturition,skin_rash,itching,stomach_pain,,,,,,,,,,,,,
drug_reaction,stomach_pain,burning_micturition,skin_rash,spotting_urination,,,,,,,,,,,,,
drug_reaction,stomach_pain,spotting_urination,itching,,,,,,,,,,,,,,
drug_reaction,burning_micturition,skin_rash,spotting_urination,itching,stomach_pain,,,,,,,,,,,,
drug_reaction,itching,burning_micturition,skin_rash,stomach_pain,,,,,,,,,,,,,
drug_reaction,burning_micturition,stomach_pain,skin_rash,itching,,,,,,,,,,,,,
drug_reaction,stomach_pain,skin_rash,burning_micturition,spotting_urination,,,,,,,,,,,,,
drug_reaction,burning_micturition,stomach_pain,skin_rash,,,,,,,,,,,,,,
drug_reaction,burning_micturition,skin_rash,spotting_urination,stomach_pain,itching,,,,,,,,,,,,
drug_reaction,stomach_pain,itching,spotting_urination,burning_micturition,,,,,,,,,,,,,
drug_reaction,spotting_urination,skin_rash,stomach_pain,itching,burning_micturition,,,,,,,,,,,,
drug_reaction,skin_rash,burning_micturition,spotting_urination,itching,stomach_pain,,,,,,,,,,,,
drug_reaction,burning_micturition,skin_rash,stomach_pain,spotting_urination,itching,,,,,,,,,,,,
drug_reaction,skin_rash,burning_micturition,spotting_urination,itching,,,,,,,,,,,,,
drug_reaction,spotting_urination,burning_micturition,stomach_pain,skin_rash,,,,,,,,,,,,,
drug_reaction,spotting_urination,burning_micturition,stomach_pain,itching,skin_rash,,,,,,,,,,,,
drug_reaction,spotting_urination,itching,burning_micturition,stomach_pain,skin_rash,,,,,,,,,,,,
drug_reaction,spotting_urination,itching,stomach_pain,,,,,,,,,,,,,,
drug_reaction,burning_micturition,stomach_pain,skin_rash,itching,spotting_urination,,,,,,,,,,,,
drug_reaction,stomach_pain,skin_rash,spotting_urination,,,,,,,,,,,,,,
drug_reaction,spotting_urination,skin_rash,burning_micturition,stomach_pain,itching,,,,,,,,,,,,
drug_reaction,spotting_urination,skin_rash,burning_micturition,itching,,,,,,,,,,,,,
drug_reaction,itching,stomach_pain,skin_rash,spotting_urination,,,,,,,,,,,,,
drug_reaction,skin_rash,stomach_pain,spotting_urination,,,,,,,,,,,,,,
drug_reaction,burning_micturition,skin_rash,stomach_pain,spotting_urination,,,,,,,,,,,,,
drug_reaction,burning_micturition,itching,skin_rash,stomach_pain,,,,,,,,,,,,,
drug_reaction,itching,stomach_pain,spotting_urination,burning_micturition,,,,,,,,,,,,,
drug_reaction,stomach_pain,itching,spotting_urination,,,,,,,,,,,,,,
drug_reaction,skin_rash,spotting_urination,stomach_pain,,,,,,,,,,,,,,
drug_reaction,stomach_pain,burning_micturition,skin_rash,,,,,,,,,,,,,,
drug_reaction,burning_micturition,skin_rash,itching,,,,,,,,,,,,,,
drug_reaction,burning_micturition,spotting_urination,itching,stomach_pain,skin_rash,,,,,,,,,,,,
drug_reaction,burning_micturition,spotting_urination,itching,stomach_pain,skin_rash,,,,,,,,,,,,
drug_reaction,itching,spotting_urination,stomach_pain,burning_micturition,,,,,,,,,,,,,
drug_reaction,stomach_pain,skin_rash,burning_micturition,itching,,,,,,,,,,,,,
drug_reaction,burning_micturition,stomach_pain,spotting_urination,skin_rash,,,,,,,,,,,,,
drug_reaction,burning_micturition,itching,skin_rash,stomach_pain,spotting_urination,,,,,,,,,,,,
drug_reaction,skin_rash,stomach_pain,burning_micturition,itching,spotting_urination,,,,,,,,,,,,
drug_reaction,itching,skin_rash,burning_micturition,spotting_urination,,,,,,,,,,,,,
drug_reaction,stomach_pain,skin_rash,spotting_urination,,,,,,,,,,,,,,
drug_reaction,burning_micturition,skin_rash,stomach_pain,spotting_urination,,,,,,,,,,,,,
drug_reaction,skin_rash,burning_micturition,stomach_pain,itching,,,,,,,,,,,,,
drug_reaction,skin_rash,burning_micturition,spotting_urination,itching,stomach_pain,,,,,,,,,,,,
drug_reaction,burning_micturition,itching,skin_rash,spotting_urination,,,,,,,,,,,,,
drug_reaction,skin_rash,spotting_urination,burning_micturition,stomach_pain,,,,,,,,,,,,,
drug_reaction,burning_micturition,spotting_urination,stomach_pain,skin_rash,,,,,,,,,,,,,
drug_reaction,skin_rash,itching,stomach_pain,burning_micturition,,,,,,,,,,,,,
drug_reaction,stomach_pain,itching,skin_rash,,,,,,,,,,,,,,
drug_reaction,spotting_urination,stomach_pain,itching,,,,,,,,,,,,,,
drug_reaction,spotting_urination,burning_micturition,stomach_pain,itching,,,,,,,,,,,,,
